Filename,Original Size (MB),Compressed Size (MB),MSE,PSNR,Entropy,Original Dimensions,Resized Dimensions
plate-1.jpg,3.1370553970336914,0.7960519790649414,1.1836915254884004,47.39841822529207,7.634170155406348,3048x4064,1024x1365
plate-2.jpg,4.619800567626953,1.0909156799316406,0.6779678437881563,49.818712652258405,7.910749543879015,3048x4064,1024x1365
plate-3.jpg,3.9400434494018555,0.9226303100585938,1.124661124465812,47.62058677482521,7.293651714971812,3048x4064,1024x1365
plate-4.jpg,4.423525810241699,1.0358963012695312,0.6172518887362637,50.226179333591496,7.959108644194176,3048x4064,1024x1365
